tanggal,snp500_high,snp500_low,bitcoin_high,bitcoin_low,oil_high,oil_low,gold_high,gold_low,euro_to_usd_rate,us_interest_rate
2020-12-23,3711.24,3689.28,42565,39556.5,48.5,46.16,1883.7,1860.9,12.185,0.36
2020-12-24,3703.82,3689.32,40449,38692.5,48.62,47.56,1887.4,1873.1,12.186,0.36
2020-12-28,3740.51,3723.03,39766.6,37688.2,48.96,47.5,1904.1,1873,12.214,0.36
2020-12-29,3756.12,3723.31,39956.5,37556,48.35,47.68,1891.3,1875.6,12.247,0.36
2020-12-30,3744.63,3730.21,41366.3,37365.4,48.66,47.61,1895.6,1895.6,12.295,0.36
2020-12-31,3760.2,3726.88,43253.4,39905.4,48.58,47.77,1899.8,1899,12.213,0.36
2021-01-04,3769.99,3662.71,44697.3,42611,49.83,47.18,1949.9,1917.8,12.248,0.08
2021-01-05,3737.83,3695.07,45284.1,43314.4,50.2,47.24,1957.3,1943.5,12.294,0.08
2021-01-06,3783.04,3705.34,46460.7,42824.1,50.94,49.48,1961.4,1905.5,12.325,0.08
2021-01-07,3811.55,3764.71,46663.4,44681.2,51.28,50.39,1928.8,1912,1.227,0.08
2021-01-08,3826.69,3783.6,46736.5,45367.9,52.75,50.81,1913.8,1831.4,12.218,0.08
2021-01-11,3817.86,3789.02,46213.8,43814.7,52.7,51.5,1854.6,1822,12.149,0.08
2021-01-12,3810.78,3776.51,47836,44242.4,53.45,52.07,1865.4,1839.7,12.207,0.08
2021-01-13,3820.96,3791.5,48090.9,46117.2,53.93,52.58,1864.3,1845,12.157,0.08
2021-01-14,3823.6,3792.86,47344.1,45564.1,53.75,52.24,1857.2,1834.8,12.156,0.08
2021-01-15,3788.73,3749.62,48002.4,45672.1,53.83,51.83,1856.6,1825.3,12.078,0.08
2021-01-19,3804.53,3780.37,47140.6,44441.3,53.13,51.76,1846,1804.2,12.128,0.08
2021-01-20,3859.75,3816.22,46004.9,44230,53.79,53.05,1873,1835.4,12.104,0.08
2021-01-21,3861.45,3845.05,47012.3,43986.7,53.41,52.75,1876.6,1859.9,12.162,0.08
2021-01-22,3852.31,3830.41,49343.3,46646.8,53.16,51.44,1872.2,1837.9,12.167,0.08
2021-01-25,3859.23,3797.16,49719.1,48293.5,52.95,51.82,1868.4,1848,12.137,0.08
2021-01-26,3870.9,3847.78,49480.3,48151,53.25,52.29,1862.1,1849,1.216,0.08
2021-01-27,3836.83,3732.48,50498.8,49038.6,53.3,51.85,1852.3,1831,12.108,0.08
2021-01-28,3830.5,3755.75,49847.4,47623.6,53.58,52.04,1867,1835.6,12.121,0.08
2021-01-29,3778.05,3694.12,49230.2,47163.3,53.25,51.93,1878.9,1841.2,12.136,0.08
2021-02-01,3784.32,3725.62,49347.8,46360.4,53.74,51.64,1876,1851.7,12.059,0.08
2021-02-02,3843.09,3791.84,49142,46371.5,55.26,53.45,1866.3,1830.4,12.042,0.08
2021-02-03,3847.51,3816.68,49289.4,48428.5,56.33,54.81,1845.9,1830.1,12.034,0.08
2021-02-04,3872.42,3836.66,49621.7,47870.1,56.58,55.3,1835.7,1784.6,11.962,0.08
2021-02-05,3894.56,3874.93,48886,46876.9,57.29,56.43,1816,1792.2,12.042,0.08
2021-02-08,3915.77,3892.59,48217,46709.3,58.14,57,1840.6,1807.3,12.048,0.08
2021-02-09,3918.35,3902.64,49121,46533.1,58.62,57.27,1849.5,1830.3,12.117,0.08
2021-02-10,3931.5,3884.94,50355.3,48612.9,58.91,58.08,1856.6,1834,12.116,0.08
2021-02-11,3925.99,3890.39,51008.8,48377.3,58.71,57.84,1848.6,1821.7,12.128,0.08
2021-02-12,3937.23,3905.78,50534.6,49461.4,59.82,57.41,1831.5,1810.1,12.118,0.08
2021-02-16,3950.43,3923.85,51878.2,49492.4,60.95,59.33,1827.1,1788.1,12.104,0.08
2021-02-17,3933.61,3900.43,52726.2,51002.8,61.73,59.43,1794.2,1767.9,12.036,0.08
2021-02-18,3921.98,3885.03,52885.3,43072.4,62.26,59.79,1788.8,1766.6,12.088,0.08
2021-02-19,3930.41,3903.07,47316.9,44493.7,60.29,58.59,1790.9,1759,12.117,0.08
2021-02-22,3902.92,3874.71,47305.7,45609,61.84,58.82,1812.4,1778.6,12.154,0.08
2021-02-23,3895.98,3805.59,47021.6,44283.6,63,60.67,1815.2,1794.5,12.149,0.08
2021-02-24,3928.65,3859.6,45975.6,44766.6,63.51,60.97,1813,1782.2,12.164,0.08
2021-02-25,3925.02,3814.04,46386.4,44755.2,63.81,62.65,1776.9,1776.9,12.176,0.08
2021-02-26,3861.08,3789.54,46807.7,43463.2,63.57,61.34,1766.8,1720,12.074,0.08
2021-03-01,3914.5,3842.51,47247.6,44718.7,62.92,59.96,1755,1721.1,12.047,0.08
2021-03-02,3906.41,3868.57,48436.5,46743.9,61.21,59.38,1737.3,1707.7,12.089,0.08
2021-03-03,3874.47,3818.86,48480.6,47040.3,61.99,59.24,1732.4,1705,12.062,0.08
2021-03-04,3843.67,3723.34,48155.9,46788.8,64.86,60.52,1720.8,1692,11.966,0.08
2021-03-05,3851.69,3730.19,48761,47070.5,66.42,63.82,1704.5,1686,11.917,0.08
2021-03-08,3881.06,3819.25,48341.9,46866.6,67.98,64.57,1712.9,1677.2,11.843,0.08
2021-03-09,3903.76,3851.93,47323.9,42547.1,65.98,63.63,1719.1,1685.9,11.898,0.08
2021-03-10,3917.35,3885.73,43619.3,39646.8,64.96,63.13,1725.3,1710,11.925,0.08
2021-03-11,3960.27,3915.54,43976.7,40585.7,66.21,64.54,1738,1718.4,11.984,0.08
2021-03-12,3944.99,3915.21,44949.8,43090.1,66.24,65.41,1727.6,1698.7,11.952,0.08
2021-03-15,3970.08,3923.54,45112,40908.5,66.4,64.13,1733.6,1723.1,11.928,0.08
2021-03-16,3981.04,3953.44,42959.3,41714.5,65.43,63.8,1741.3,1726.6,1.19,0.08
2021-03-17,3983.87,3935.74,43907.3,40786.6,65.34,63.6,1751,1724.6,11.978,0.08
2021-03-18,3969.62,3910.86,44293.2,42143.9,64.82,58.2,1752.6,1719.8,11.915,0.08
2021-03-19,3930.12,3886.75,42758.8,40906.4,61.72,58.94,1745.6,1729.9,11.903,0.08
2021-03-22,3955.31,3914.16,42571.2,40815,61.9,60.39,1747.8,1728.5,11.931,0.08
2021-03-23,3949.13,3901.57,44101.2,41416.7,61.35,57.25,1742.3,1724.6,11.849,0.08
2021-03-24,3942.08,3889.07,48435.2,43292.9,61.34,57.29,1738.5,1724.6,11.812,0.08
2021-03-25,3919.54,3853.5,48306.9,47451.7,60.86,57.44,1745.1,1724,11.764,0.08
2021-03-26,3978.19,3917.12,49165.2,47123,61.36,58.32,1735.9,1721,11.796,0.08
2021-03-29,3981.83,3943.25,49481.7,46958.6,61.77,59.41,1732.7,1704.9,11.762,0.08
2021-03-30,3968.01,3944.35,51872.4,49060.1,62.27,59.94,1714.8,1678.3,11.714,0.08
2021-03-31,3994.41,3966.98,55676.1,50439.5,61.17,58.85,1716.3,1677.3,11.728,0.08
2021-04-01,4020.63,3992.78,55325.6,53476.4,61.75,58.86,1732,1706.4,11.775,0.08
2021-04-05,4083.42,4034.44,55977.9,53659.3,61.5,57.63,1734.4,1721.6,11.811,0.08
2021-04-06,4086.23,4068.14,55430.8,53711.7,60.9,58.62,1746.7,1728.2,11.875,0.08
2021-04-07,4083.13,4068.31,56432.2,54100.8,60.04,58.12,1745.4,1731.2,1.187,0.08
2021-04-08,4098.19,4082.54,57814.1,54457.8,59.93,58.82,1759.4,1733.6,11.912,0.08
2021-04-09,4129.48,4095.51,57635.7,54155.4,59.95,59.1,1758.2,1730.8,11.896,0.08
2021-04-12,4131.76,4114.82,57697.4,54314.4,60.77,58.73,1746.2,1727,11.909,0.08
2021-04-13,4148,4124.43,58506.5,56866.8,60.59,59.64,1749.5,1723.2,11.946,0.08
2021-04-14,4151.69,4120.87,62892.8,56874.8,63.44,60.38,1750.7,1732.3,11.978,0.08
2021-04-15,4173.49,4139.76,62329.2,60161.9,63.57,62.53,1770.6,1734.4,11.965,0.08
2021-04-16,4191.31,4170.75,61651.4,59143.4,63.88,62.83,1784.7,1760.3,11.983,0.08
2021-04-19,4180.81,4150.47,62623.6,60026.9,63.63,62.63,1790.4,1766.6,12.033,0.08
2021-04-20,4159.18,4118.38,64454,61451,64.25,61.5,1780.8,1763.5,12.033,0.08
2021-04-21,4175.02,4126.35,66967.1,63543.7,62.56,60.86,1798.4,1776.6,12.033,0.08
2021-04-22,4179.57,4123.69,66616.9,62092.1,61.87,60.61,1798.1,1777.1,12.015,0.08
2021-04-23,4194.17,4138.78,63699.7,60055.7,62.43,61.25,1796.3,1769.5,12.099,0.08
2021-04-26,4194.19,4182.36,61728.7,59738.3,62.31,60.66,1783.1,1768.2,12.083,0.08
2021-04-27,4193.35,4176.22,61469.9,59523.7,63.3,61.91,1785.9,1773.9,1.209,0.08
2021-04-28,4201.53,4181.78,63694.8,60655.8,64.53,62.67,1782.7,1761.8,12.123,0.08
2021-04-29,4218.78,4176.81,63275.1,59907.3,65.47,63.65,1769.4,1769.4,12.118,0.08
2021-04-30,4198.1,4174.85,61452.9,58112.6,64.95,63.08,1772.2,1767.2,12.018,0.08
2021-05-03,4209.39,4188.03,62251.3,58128.1,64.68,62.91,1796.2,1772.9,12.061,0.08
2021-05-04,4179.04,4128.59,62952.2,60322.2,66.19,64.29,1799.6,1775.2,12.013,0.08
2021-05-05,4187.72,4160.94,62338.5,60786,66.76,64.92,1788,1775.5,12.005,0.08
2021-05-06,4202.7,4147.33,62393.7,60005.7,65.98,64.5,1817.6,1785.2,12.064,0.08
2021-05-07,4238.04,4201.64,62430.1,59612.7,65.24,63.9,1844.3,1815.8,12.163,0.08
2021-05-10,4236.39,4188.13,64256.4,60651.5,65.75,63.95,1846.6,1834.9,12.129,0.08
2021-05-11,4162.04,4111.53,63508.6,60883,65.5,63.68,1842.4,1819.5,12.146,0.08
2021-05-12,4134.73,4056.88,63077.6,60742.9,66.63,64.97,1844.5,1815.1,12.069,0.08
2021-05-13,4131.58,4074.99,62560.3,60742.4,65.81,63.09,1829.6,1814.7,12.078,0.08
2021-05-14,4183.13,4129.58,61543.2,60093.6,65.62,63.33,1847,1821.9,1.214,0.08
2021-05-17,4171.92,4142.69,63273.2,61347.2,66.43,64.83,1869.7,1843,12.151,0.08
2021-05-18,4169.15,4125.99,67763.3,63276.4,67.01,64.11,1876,1864.3,1.222,0.08
2021-05-19,4116.93,4061.41,68493.3,66334.9,65.35,61.95,1891.9,1853.9,12.172,0.08
2021-05-20,4172.8,4121.97,68990.6,62951.3,63.96,61.89,1885,1866.2,12.226,0.08
2021-05-21,4188.72,4151.72,65583.3,64121.9,64.07,61.56,1890.9,1871.8,12.179,0.08
2021-05-24,4209.52,4170.16,65449.7,62309.7,66.14,63.63,1888.7,1876.8,12.215,0.08
2021-05-25,4213.42,4182.52,64906,63381.4,66.51,65.41,1902.2,1874.3,1.225,0.08
2021-05-26,4202.61,4184.11,65508.2,63608.3,66.43,65.25,1914,1891.9,1.219,0.08
2021-05-27,4213.38,4197.78,66311.2,63439.5,66.92,65.47,1906.5,1890.8,12.192,0.08
2021-05-28,4218.36,4203.57,63605.6,58655.9,67.52,66.17,1908.8,1884.3,12.189,0.08
2021-06-01,4234.12,4197.59,60814.5,58531.9,68.87,66.41,1919.2,1894.5,12.211,0.08
2021-06-02,4217.37,4198.27,60936.9,56524.4,69,67.78,1911.8,1896.4,12.209,0.08
2021-06-03,4204.39,4167.93,58335.9,55626.3,69.4,68.19,1912.3,1866.7,12.124,0.08
2021-06-04,4233.45,4206.05,59854.6,57435.3,69.76,68.33,1899,1855.6,12.165,0.08
2021-06-07,4232.34,4215.66,60002.6,58528.3,70,68.93,1902.9,1883.7,12.189,0.08
2021-06-08,4236.74,4208.41,59288.3,55656.8,70.27,68.47,1906.9,1885.7,12.171,0.08
2021-06-09,4237.09,4218.74,57855.1,55542.5,70.62,69.46,1901.7,1889.3,12.178,0.08
2021-06-10,4249.74,4220.34,57697.4,55910.6,70.65,68.68,1903,1871.8,12.169,0.08
2021-06-11,4248.38,4232.25,59387.3,57029.8,71.24,69.68,1906.2,1876.1,12.106,0.08
2021-06-14,4255.59,4234.07,59151.1,53533.5,71.78,70.65,1879.7,1845.7,12.118,0.08
2021-06-15,4257.16,4238.35,55280.3,53654.3,72.49,70.81,1870.9,1853,12.124,0.08
2021-06-16,4251.89,4202.45,57392.3,53448.3,72.99,71.61,1866,1804.4,11.994,0.08
2021-06-17,4232.29,4196.05,58855.2,56726.7,72.3,69.77,1826.4,1767.9,11.906,0.08
2021-06-18,4204.78,4164.4,59174.4,55936.9,72.17,70.16,1797.9,1761.2,1.186,0.08
2021-06-21,4226.24,4173.4,59064.3,56496.5,73.96,71.15,1786.9,1764.1,11.915,0.08
2021-06-22,4255.84,4217.27,57377.5,55807.9,73.95,72.94,1790.1,1771.2,11.938,0.08
2021-06-23,4256.6,4241.43,57543.6,52008.9,74.25,72.82,1795.6,1773.1,11.925,0.08
2021-06-24,4271.28,4256.97,53847.2,42587.8,73.61,72.32,1788.6,1772.7,1.193,0.08
2021-06-25,4286.12,4271.16,49689.3,47797.8,74.18,72.85,1791,1773.6,11.933,0.08
2021-06-28,4292.14,4274.67,50913.3,47237.9,74.45,72.62,1786.1,1770.4,11.924,0.08
2021-06-29,4300.52,4287.04,51918.6,50070.9,73.81,71.97,1764.5,1764.5,11.895,0.08
2021-06-30,4302.43,4287.96,51204.7,48700.7,74.14,72.82,1774.9,1756.7,11.855,0.08
2021-07-01,4320.66,4300.73,50790.2,47341.9,76.22,73.39,1782.8,1769.1,11.848,0.08
2021-07-02,4355.43,4326.6,49974.8,47007.1,75.62,74.41,1793.6,1778.5,11.864,0.08
2021-07-06,4356.46,4314.37,49487,46834,76.98,72.94,1814.8,1790.1,11.822,0.08
2021-07-07,4361.88,4329.79,50779.2,48670.5,74.86,71.07,1808.9,1797.1,11.789,0.08
2021-07-08,4330.88,4289.37,50196.1,45848.2,73.26,70.76,1819.9,1796.8,11.842,0.08
2021-07-09,4371.6,4329.38,48635,46338.3,74.76,72.72,1813.8,1801,11.873,0.08
2021-07-12,4386.68,4364.03,49477.9,46572.6,74.93,73.16,1809.7,1793.1,11.859,0.08
2021-07-13,4392.37,4366.92,49387.8,47543.9,75.52,73.68,1817.6,1801.1,11.774,0.08
2021-07-14,4393.68,4362.36,47997.2,45523.8,75.44,72.21,1831.8,1806,11.835,0.08
2021-07-15,4369.02,4340.7,47330.2,45513.4,72.96,71.4,1834.5,1822,11.812,0.08
2021-07-16,4375.09,4322.53,48270.2,46438.4,72.3,70.41,1832.4,1812,11.805,0.08
2021-07-19,4296.4,4233.13,47488.9,45577.3,71.67,65.63,1817.9,1796,11.798,0.08
2021-07-20,4336.84,4262.05,49306.1,46654,67.65,65.21,1826.2,1806.7,11.779,0.08
2021-07-21,4359.7,4331.13,49540.3,48449.7,70.51,66.44,1814.4,1796,11.792,0.08
2021-07-22,4369.31,4350.06,51355.6,48053.4,72.03,69.86,1809.5,1794,1.177,0.08
2021-07-23,4415.18,4381.2,51795.3,50428.4,72.21,71.39,1811,1790.2,11.771,0.08
2021-07-26,4422.73,4405.45,51140.2,50196.8,72.43,70.56,1812.5,1797.5,11.799,0.08
2021-07-27,4416.38,4372.51,51247,49527,72.33,71.08,1806.2,1794,11.814,0.08
2021-07-28,4415.47,4387.01,52016.3,50459,72.6,71.7,1810,1792.8,11.842,0.08
2021-07-29,4429.97,4403.59,50703.8,47345.7,73.68,72.26,1834.7,1808.2,11.886,0.08
2021-07-30,4412.25,4389.65,48121.7,46127.8,74.23,72.93,1832.8,1810.6,1.187,0.08
2021-08-02,4422.18,4384.81,47901.4,46003,73.95,70.55,1820.5,1805.9,11.867,0.08
2021-08-03,4423.79,4373,48553.9,45693.6,71.96,69.19,1815.5,1807.3,1.186,0.08
2021-08-04,4416.17,4400.23,47917.6,46217.5,70.81,67.85,1833.4,1806.1,11.835,0.08
2021-08-05,4429.76,4408.86,47944.9,46718.2,69.35,67.61,1815.6,1797.3,11.832,0.08
2021-08-06,4440.82,4429.07,47556,45704,70.18,67.8,1804.4,1757.3,1.176,0.08
2021-08-09,4439.39,4424.74,47505.4,45602.1,67.9,65.15,1763,1676.4,11.737,0.08
2021-08-10,4445.21,4430.03,47019.4,42535.1,68.9,66.56,1736.9,1716.5,11.718,0.08
2021-08-11,4449.44,4436.42,43772.3,42481.1,69.45,66.67,1754.4,1724.3,11.737,0.08
2021-08-12,4461.77,4435.96,43127.7,40810,69.62,68.46,1757.2,1740.6,11.727,0.08
2021-08-13,4468.37,4460.82,42304.4,40574.3,69.22,67.77,1779.6,1751.6,11.791,0.08
2021-08-16,4480.26,4437.66,42764.4,41260.9,68.27,65.73,1789,1769.8,11.777,0.08
2021-08-17,4462.12,4417.83,42243.8,39697,67.72,66.33,1795,1779.9,11.708,0.08
2021-08-18,4454.32,4397.59,43090.2,41287.6,67.48,64.34,1793.1,1777,1.171,0.08
2021-08-19,4418.61,4367.73,44243.6,42476.7,64.76,62.63,1792.2,1772.4,11.674,0.08
2021-08-20,4444.35,4406.8,44404.7,42337.5,64.1,62.11,1788.6,1778.1,11.696,0.08
2021-08-23,4489.88,4450.29,43435.1,41848.7,66,61.74,1806.7,1775.9,11.743,0.08
2021-08-24,4492.81,4482.28,43777.9,42586.1,67.8,65.41,1809.8,1800.4,11.753,0.08
2021-08-25,4501.71,4485.66,43462,42643.3,68.54,66.92,1802.7,1781.9,1.177,0.08
2021-08-26,4495.9,4468.99,43179.6,41559.4,68.31,67.02,1798.1,1779.2,1.175,0.08
2021-08-27,4513.33,4474.1,42674.2,41300.7,69.05,67.52,1819.6,1783.8,11.793,0.08
2021-08-30,4537.36,4513.76,42558,41160.9,69.64,67.67,1810,1810,11.795,0.08
2021-08-31,4531.39,4515.8,43487.1,40568.3,69.34,68.16,1816.9,1816.9,11.807,0.08
2021-09-01,4537.11,4522.02,41104.6,35503.9,69.24,67.12,1817.4,1809.7,11.837,0.08
2021-09-02,4545.85,4524.66,36749.8,34116,70.61,67.84,1811,1808.4,11.873,0.08
2021-09-03,4541.45,4521.3,36513,34655.2,70.53,69.05,1834.2,1813,11.882,0.08
2021-09-07,4535.38,4513,37424,32985.6,69.48,67.64,1824.4,1792.8,11.839,0.08
2021-09-08,4521.79,4493.95,37501.8,35729.3,69.75,68.31,1799,1785,11.813,0.08
2021-09-09,4529.9,4492.07,38862.6,36280,69.89,67.56,1796.9,1788.3,11.825,0.08
2021-09-10,4520.47,4457.66,37215.4,35543.2,69.96,67.68,1804.2,1788.3,11.814,0.08
2021-09-13,4492.99,4445.7,37995.9,36176.5,70.97,69.51,1794.5,1788.3,11.808,0.08
2021-09-14,4485.68,4435.46,38663.7,37350.2,71.22,69.98,1808,1781,11.802,0.08
2021-09-15,4486.87,4438.37,38313.3,37390.6,73.14,70.65,1804.1,1792,11.815,0.08
2021-09-16,4485.87,4443.8,38701.4,36672.8,72.99,71.53,1795.4,1744.7,11.764,0.08
2021-09-17,4471.52,4427.76,39230,38037.9,72.72,71.21,1765.6,1748,11.725,0.08
2021-09-20,4402.95,4305.91,38853.8,36682.3,72.08,69.86,1766.6,1743.5,11.725,0.08
2021-09-21,4394.87,4347.96,37304.3,36297.3,71.63,69.67,1780.7,1757.8,11.723,0.08
2021-09-22,4416.75,4367.43,41689,37041.1,72.3,70.64,1784.5,1765,11.686,0.08
2021-09-23,4465.4,4406.75,41899.8,40963.3,73.5,71.61,1775.1,1740,11.736,0.08
2021-09-24,4463.12,4430.27,42614.8,41176.3,74.27,72.81,1756.1,1740,11.714,0.08
2021-09-27,4457.3,4436.19,44468.3,41695.4,75.75,74.16,1759.5,1744.9,11.694,0.08
2021-09-28,4419.54,4346.33,45399.8,42705,76.67,74.24,1752.9,1728,11.681,0.08
2021-09-29,4385.57,4355.08,44800.4,43163,75.79,73.74,1746,1721.1,11.595,0.08
2021-09-30,4382.55,4306.24,45755.2,43242.5,76.07,73.14,1765,1721.8,11.581,0.08
2021-10-01,4375.19,4288.52,43915.1,42023.4,75.99,74.23,1765.2,1749.9,11.594,0.08
2021-10-04,4355.51,4278.94,43006.4,41776.8,78.38,75.32,1771.5,1747.7,11.621,0.08
2021-10-05,4369.23,4309.87,42725.1,41880.1,79.48,77.47,1771.1,1748.6,11.596,0.08
2021-10-06,4365.57,4290.49,42799.7,41591.3,79.78,76.83,1765.9,1745.4,11.556,0.08
2021-10-07,4429.97,4383.73,44722.6,42460.1,78.89,74.96,1767.7,1752,1.155,0.08
2021-10-08,4412.02,4386.22,44552.9,43377.6,80.11,78.63,1782.4,1753.6,11.567,0.08
2021-10-11,4415.88,4360.59,44167.1,40103.8,82.18,79.55,1761.1,1749.9,11.551,0.08
2021-10-12,4374.89,4342.09,40935.5,39505,81.62,79.47,1770,1750.5,11.527,0.08
2021-10-13,4372.87,4329.92,40434.3,39666.6,81.04,79.42,1797.4,1757.9,11.592,0.08
2021-10-14,4439.73,4386.75,40120.3,38042.2,81.68,80.38,1801.9,1787.6,11.594,0.08
2021-10-15,4475.82,4447.69,39444.1,36868.9,82.66,81.39,1797.7,1765.1,1.16,0.08
2021-10-18,4488.75,4447.47,38414.9,36399.6,83.87,81.84,1772.5,1760.3,11.609,0.08
2021-10-19,4520.4,4496.41,39194.5,37099.5,83.74,81.8,1786,1763.4,11.632,0.08
2021-10-20,4540.87,4524.4,39351.6,34357.4,84.25,81.3,1789.6,1767.1,11.649,0.08
2021-10-21,4551.44,4526.89,39683.7,38042.6,83.96,80.79,1790.3,1776.8,11.621,0.08
2021-10-22,4559.67,4524,40094.5,38639.1,84.22,81.76,1815.5,1783.4,11.647,0.08
2021-10-25,4572.62,4537.36,39838.5,37062.3,85.41,83.39,1811.5,1793,11.606,0.08
2021-10-26,4598.53,4569.17,43977.8,37458.9,84.88,82.97,1809.8,1783,11.595,0.08
2021-10-27,4584.57,4551.66,44900.5,42876.6,84.51,82.01,1801,1784.3,11.604,0.08
2021-10-28,4597.55,4562.84,45294.2,43361.3,83.21,80.58,1803.6,1803.6,11.679,0.08
2021-10-29,4608.08,4567.59,44077.2,41840.8,83.74,81.41,1789.3,1776.9,11.561,0.08
2021-11-01,4620.34,4595.06,42848.7,38594.9,84.88,82.74,1796.9,1783.1,11.606,0.08
2021-11-02,4635.15,4613.34,39600.2,38626.1,84.41,82.92,1797.1,1790.2,11.577,0.08
2021-11-03,4663.46,4621.19,39668.1,38115,83.08,79.69,1777.3,1762.3,1.161,0.08
2021-11-04,4683,4662.59,39532,37182.1,83.42,78.25,1800.7,1773,11.552,0.08
2021-11-05,4718.5,4681.32,39351.5,37886.6,81.8,78.96,1820.7,1788.2,11.566,0.08
2021-11-08,4714.92,4694.39,42538.5,38663.3,82.67,81.05,1829.2,1815.5,11.586,0.08
2021-11-09,4708.53,4670.87,42029.1,38603.5,84.63,81.78,1835.1,1822.7,11.591,0.08
2021-11-10,4684.85,4630.86,40177,38236.4,84.97,80.81,1869.8,1827.8,11.478,0.08
2021-11-11,4664.55,4648.31,39355.3,38666.5,82.33,80.2,1868.9,1847,1.145,0.08
2021-11-12,4688.47,4650.77,39272.3,37603.4,81.62,79.78,1872.2,1849.8,1.145,0.08
2021-11-15,4697.42,4672.86,39914.3,37613.6,81.2,79.3,1873.1,1860,11.367,0.08
2021-11-16,4714.95,4679.42,39854.7,38220.9,81.81,80.03,1880.1,1852.4,11.319,0.08
2021-11-17,4701.5,4684.41,41701.6,38953.2,80.69,77.69,1871.1,1852.7,11.319,0.08
2021-11-18,4708.75,4672.78,41406,40557.8,79.36,77.08,1874.5,1858.3,11.369,0.08
2021-11-19,4717.75,4694.22,42308.4,40234.8,79.92,75.37,1869,1846,11.288,0.08
2021-11-22,4743.83,4682.17,42386,41529.6,77.16,74.76,1851.1,1804,11.234,0.08
2021-11-23,4699.39,4652.66,42301,40922,78.86,75.3,1813.1,1783.1,11.246,0.08
2021-11-24,4702.87,4659.89,41532,40530,79.23,77.98,1797,1779.2,11.197,0.08
2021-11-26,4664.63,4585.43,43327.9,40893,78.65,67.4,1817.7,1780.5,11.317,0.08
2021-11-29,4672.95,4625.26,43027,41795,72.93,68.86,1801.5,1782,11.291,0.08
2021-11-30,4646.02,4560,44251,42658,71.22,64.43,1811.4,1771.2,11.336,0.08
2021-12-01,4652.94,4510.27,45112,43622,69.49,64.84,1795.7,1773.7,11.319,0.08
2021-12-02,4595.46,4504.73,44818,44090,67.49,62.43,1785.2,1762.2,11.299,0.08
2021-12-03,4608.03,4495.12,46947,44445,69.22,65.6,1788,1766,11.313,0.08
2021-12-06,4612.6,4540.51,48199,46672,70.15,66.72,1789,1776.4,11.285,0.08
2021-12-07,4694.04,4631.97,48127,47029,73.03,69.52,1789.3,1772.4,11.263,0.08
2021-12-08,4705.06,4674.52,47714,46601,73,70.91,1794.3,1780.1,11.342,0.08
2021-12-09,4695.26,4665.98,47624,45228,73.34,70.39,1788.4,1773.3,11.292,0.08
2021-12-10,4713.57,4670.24,46728,44261,72.33,70.32,1791,1770.4,11.311,0.08
2021-12-13,4710.3,4667.6,47212,45641,73,70.71,1792.8,1782.2,11.283,0.08
2021-12-14,4660.47,4606.52,47435,45554,72.03,69.51,1789.8,1766.1,11.257,0.08
2021-12-15,4712.6,4611.22,46899,45152,71.66,69.39,1781.3,1753,11.285,0.08
2021-12-16,4731.99,4651.89,47201,45388,72.99,71.03,1800.7,1775.7,11.328,0.08
2021-12-17,4666.7,4600.22,45519,43122,72.26,69.89,1815.7,1796.5,11.239,0.08
2021-12-20,4587.9,4531.1,43893,42747,70.07,66.04,1804.6,1789,11.275,0.08
2021-12-21,4651.14,4583.16,43979,42113,71.55,68.56,1801.7,1785,11.283,0.08
2021-12-22,4697.67,4645.53,42809,42129,73.16,70.8,1806.3,1785.8,11.324,0.08
2021-12-23,4740.74,4703.96,43421,41884,73.95,72.27,1812,1799,11.328,0.08
2021-12-27,4791.49,4733.99,42418,39202,76.09,72.57,1814.6,1803.6,11.325,0.08
2021-12-28,4807.02,4780.04,40678,39265,76.92,75.53,1821.6,1805.5,11.309,0.08
2021-12-29,4804.06,4778.08,41515,39581,77.37,75.36,1808,1789.1,11.348,0.08
2021-12-30,4808.93,4775.33,41494,39585,77.44,75.78,1815.3,1815.3,11.323,0.08
2021-12-31,4786.83,4765.75,40850,39781,77.08,74.95,1830.2,1823.6,11.368,0.08
2022-01-03,4796.64,4758.17,40691,40003,76.46,74.27,1826.8,1800.2,11.294,1.41
2022-01-04,4818.62,4774.27,40599,39561,77.64,75.7,1817,1801.8,11.285,1.41
2022-01-05,4797.7,4699.44,41095,38577,78.58,76.51,1831.5,1811.6,11.313,1.41
2022-01-06,4725.01,4671.26,41746,40585,80.24,76.73,1812.3,1788.7,11.291,1.41
2022-01-07,4707.95,4662.74,42203,40915,80.47,78.52,1800,1784,11.359,1.41
2022-01-10,4673.02,4582.24,42969,39793,79.45,77.83,1802.4,1792.5,11.324,1.41
2022-01-11,4714.13,4638.27,40792,39200,81.59,78.36,1824.4,1802.2,11.364,1.41
2022-01-12,4748.83,4706.71,39973,39291,83.1,81.17,1828.9,1817.7,11.442,1.41
2022-01-13,4744.13,4650.29,39929,39033,82.94,81.39,1827.8,1814.1,11.453,1.41
2022-01-14,4665.13,4614.75,40599,38233,84.45,81.58,1830.6,1816.3,11.414,1.41
2022-01-18,4632.24,4568.7,40770,37708,86.63,83.5,1824.2,1806.9,11.325,1.41
2022-01-19,4611.55,4530.2,39447,37869,87.91,85.77,1845.1,1811.2,11.341,1.41
2022-01-20,4602.11,4477.95,40382,38888,87.82,86,1850.1,1839,1.131,1.41
